Description:           Daily Index of EDGAR Dissemination Feed
Last Data Received:    Jan  4, 2012
Comments:              webmaster@sec.gov
Anonymous FTP:         ftp://ftp.sec.gov/edgar/
 
CIK|Company Name|Form Type|Date Filed|File Name
1306119|Conroy Kevin T|4|20120104|edgar/data/1306119/0001181431-12-001025.txt
1306208|Farley Jerry B|4|20120104|edgar/data/1306208/0001236304-12-000016.txt
1306351|Kirsch James F|4|20120104|edgar/data/1306351/0001209191-12-001643.txt
1306386|Lawrence Sandra AJ|4|20120104|edgar/data/1306386/0001236304-12-000019.txt
1306400|Michelson David W|4|20120104|edgar/data/1306400/0001181431-12-000711.txt
1306550|BlackRock Energy & Resources Trust|4|20120104|edgar/data/1306550/0001209191-12-001134.txt
1306573|Eppler William Durand|4|20120104|edgar/data/1306573/0001140361-12-001036.txt
1306574|Nayden Denis|4|20120104|edgar/data/1306574/0001209191-12-001408.txt
1306577|Siegmund Jan|4|20120104|edgar/data/1306577/0001225208-12-000358.txt
1306667|Collins Joseph J|4|20120104|edgar/data/1306667/0001225208-12-000598.txt
1306819|Dinh Viet D|4|20120104|edgar/data/1306819/0001181431-12-000756.txt
1306820|Eddington Roderick I|4|20120104|edgar/data/1306820/0001181431-12-000758.txt
1307000|Ettore Michael|4|20120104|edgar/data/1307000/0001200876-12-000002.txt
1307039|GORA JO ANN M|4|20120104|edgar/data/1307039/0001140361-12-000705.txt
1307217|Mereness Scott T|4|20120104|edgar/data/1307217/0001437749-12-000052.txt
1307352|MOE PALMER L|4|20120104|edgar/data/1307352/0001140361-12-001016.txt
1307359|Frank Mary Margaret|4|20120104|edgar/data/1307359/0001042167-12-000002.txt
1307632|Hawkins Richard J|4|20120104|edgar/data/1307632/0001140361-12-001043.txt
1307647|Oppenheim Leonard A|4|20120104|edgar/data/1307647/0001144204-12-000562.txt
1307688|Hatteras Multi-Strategy TEI Fund, L.P.|497|20120104|edgar/data/1307688/0001193125-12-001031.txt
1307729|Baker Brothers Life Sciences Capital (GP), LLC|4|20120104|edgar/data/1307729/0001144204-12-000549.txt
1307768|Parish James R|4|20120104|edgar/data/1307768/0001209191-12-001751.txt
1307950|Barnes Peter|4|20120104|edgar/data/1307950/0001181431-12-000750.txt
1307991|Saligram Ravichandra Krishnamurty|4|20120104|edgar/data/1307991/0001127602-12-000799.txt
1308005|Knight Andrew|4|20120104|edgar/data/1308005/0001181431-12-000761.txt
1308027|Vystar Corp|4|20120104|edgar/data/1308027/0001209191-12-001514.txt
1308027|Vystar Corp|4|20120104|edgar/data/1308027/0001209191-12-001517.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000747.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000749.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000750.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000753.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000756.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000758.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000761.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000762.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000765.txt
1308161|NEWS CORP|4|20120104|edgar/data/1308161/0001181431-12-000766.txt
1308565|Behrendt Daniel Marc|4|20120104|edgar/data/1308565/0001209191-12-001402.txt
1308600|CRUMP JAMES G|4|20120104|edgar/data/1308600/0001140361-12-000686.txt
1308607|Brittain Willard Woodson JR|4|20120104|edgar/data/1308607/0001181431-12-001131.txt
1308648|FIRST MAJESTIC SILVER CORP|6-K|20120104|edgar/data/1308648/0001062993-12-000029.txt
1308711|Behringer Harvard Opportunity REIT I, Inc.|8-K|20120104|edgar/data/1308711/0001104659-12-000414.txt
1308731|Nickel Kenneth M|4|20120104|edgar/data/1308731/0001209191-12-000802.txt
1308963|Cartwright John Barnes SR|4|20120104|edgar/data/1308963/0001437749-12-000069.txt
1309082|LUCAS ENERGY, INC.|8-K|20120104|edgar/data/1309082/0001214782-12-000002.txt
1309108|Wright Express CORP|4|20120104|edgar/data/1309108/0001309108-12-000003.txt
1309337|Harned Christopher B|4|20120104|edgar/data/1309337/0001140361-12-000530.txt
1309371|Clayton Robert Bruce|4|20120104|edgar/data/1309371/0001209191-12-001427.txt
1309502|Finard Jeri B|4|20120104|edgar/data/1309502/0001127602-12-000505.txt
1309988|Yang Patrick Y|4|20120104|edgar/data/1309988/0001245156-12-000008.txt
1309988|Yang Patrick Y|4|20120104|edgar/data/1309988/0001245156-12-000009.txt
1310081|COYNE JOHN F|4|20120104|edgar/data/1310081/0001266824-12-000002.txt
1310114|SERVICESOURCE INTERNATIONAL, INC.|4|20120104|edgar/data/1310114/0001209191-12-001718.txt
1310114|SERVICESOURCE INTERNATIONAL, INC.|4|20120104|edgar/data/1310114/0001209191-12-001720.txt
1310132|Valine Roger|4|20120104|edgar/data/1310132/0001181431-12-001137.txt
1310192|Hatteras Multi-Strategy Fund, L.P.|497|20120104|edgar/data/1310192/0001193125-12-001029.txt
1310264|NORA JOHNSON SUZANNE M|4|20120104|edgar/data/1310264/0000896878-12-000004.txt
1310313|Brooklyn Federal Bancorp, Inc.|4|20120104|edgar/data/1310313/0001188112-12-000020.txt
1310585|Lindstrom Richard|4|20120104|edgar/data/1310585/0001437749-12-000092.txt
1310814|MEAD JAMES E|4|20120104|edgar/data/1310814/0001179110-12-000309.txt
1311147|Feltz-Upperman Lorianne|4|20120104|edgar/data/1311147/0001127602-12-000542.txt
1311493|Evans Robert L|4|20120104|edgar/data/1311493/0001225208-12-000492.txt
1311568|Premdas Perry W|4|20120104|edgar/data/1311568/0001140361-12-000548.txt
1311764|Thomas Larry S|4|20120104|edgar/data/1311764/0001127602-12-000831.txt
1312073|VERIFONE SYSTEMS, INC.|4|20120104|edgar/data/1312073/0001181431-12-001058.txt
1312073|VERIFONE SYSTEMS, INC.|4|20120104|edgar/data/1312073/0001181431-12-001059.txt
1312073|VERIFONE SYSTEMS, INC.|4|20120104|edgar/data/1312073/0001181431-12-001063.txt
1312073|VERIFONE SYSTEMS, INC.|8-K|20120104|edgar/data/1312073/0001312073-12-000001.txt
1312123|Redling Joseph M|4|20120104|edgar/data/1312123/0001181431-12-001080.txt
1312199|AMOS PAUL S II|4|20120104|edgar/data/1312199/0000004977-12-000003.txt
1312875|NODIFF ERIC W|4|20120104|edgar/data/1312875/0001415034-12-000001.txt
1312913|Krongard A B|4|20120104|edgar/data/1312913/0001312913-12-000001.txt
1313219|Hopkins John D Jr|4|20120104|edgar/data/1313219/0001313219-12-000002.txt
1313219|Hopkins John D Jr|5|20120104|edgar/data/1313219/0001313219-12-000001.txt
1313448|Trolli Michele D|4|20120104|edgar/data/1313448/0001209191-12-001702.txt
1313496|Maio Keith D|4/A|20120104|edgar/data/1313496/0000109380-12-000008.txt
1313496|Maio Keith D|4|20120104|edgar/data/1313496/0000109380-12-000022.txt
1313545|Bradley R Allan|4|20120104|edgar/data/1313545/0001209191-12-001428.txt
1313581|Nationwide VL Separate Account-G|497|20120104|edgar/data/1313581/0001190903-12-000019.txt
1313581|Nationwide VL Separate Account-G|497|20120104|edgar/data/1313581/0001190903-12-000020.txt
1313581|Nationwide VL Separate Account-G|497|20120104|edgar/data/1313581/0001190903-12-000021.txt
1313581|Nationwide VL Separate Account-G|497|20120104|edgar/data/1313581/0001190903-12-000022.txt
1313581|Nationwide VL Separate Account-G|497|20120104|edgar/data/1313581/0001190903-12-000023.txt
1313581|Nationwide VL Separate Account-G|497|20120104|edgar/data/1313581/0001190903-12-000024.txt
1314143|DALTON GREATER CHINA US FEEDER FUND LP|D/A|20120104|edgar/data/1314143/0001428125-12-000005.txt
1314414|Northern Lights Fund Trust|497|20120104|edgar/data/1314414/0000910472-12-000016.txt
1314486|SULLIVAN OWEN J|4|20120104|edgar/data/1314486/0001209191-12-000817.txt
1314605|Biedermann Christopher|4|20120104|edgar/data/1314605/0001181431-12-000781.txt
1314626|AGEE NANCY H|4|20120104|edgar/data/1314626/0001314626-12-000001.txt
1314981|DALTON JAMES T|4|20120104|edgar/data/1314981/0001209191-12-001462.txt
1315716|Sallaberry Paul|4|20120104|edgar/data/1315716/0001088033-12-000006.txt
1315989|Rajendra Ajita G|4|20120104|edgar/data/1315989/0001226579-12-000009.txt
1316091|PERLMUTTER DAVID|4|20120104|edgar/data/1316091/0001127602-12-000539.txt
1316102|Murdock Michael N|4|20120104|edgar/data/1316102/0001019687-12-000031.txt
1316137|JAFFEE SANDRA|4|20120104|edgar/data/1316137/0001225208-12-000303.txt
1316256|Lubushkin Greg|4|20120104|edgar/data/1316256/0001209191-12-001728.txt
1316256|Lubushkin Greg|4|20120104|edgar/data/1316256/0001209191-12-001735.txt
1316274|LERNER RICHARD A|4|20120104|edgar/data/1316274/0001234864-12-000008.txt
1316360|IHS Inc.|4|20120104|edgar/data/1316360/0001316360-12-000001.txt
1316463|Clough Global Equity Fund|4|20120104|edgar/data/1316463/0001298578-12-000002.txt
1316533|ENGLISH RODERICK|4|20120104|edgar/data/1316533/0001140361-12-000714.txt
1316631|Liberty Global, Inc.|4|20120104|edgar/data/1316631/0001181431-12-000878.txt
1316631|Liberty Global, Inc.|4|20120104|edgar/data/1316631/0001181431-12-000879.txt
1316631|Liberty Global, Inc.|4|20120104|edgar/data/1316631/0001181431-12-000880.txt
1316631|Liberty Global, Inc.|4|20120104|edgar/data/1316631/0001181431-12-000881.txt
1316631|Liberty Global, Inc.|8-K|20120104|edgar/data/1316631/0001316631-12-000003.txt
1316631|Liberty Global, Inc.|8-K|20120104|edgar/data/1316631/0001316631-12-000007.txt
1316774|Pruitt William D|4|20120104|edgar/data/1316774/0001209191-12-001656.txt
1317008|SCOGGINS MYLES W|4|20120104|edgar/data/1317008/0000950103-12-000043.txt
1317218|OBrien David P|4|20120104|edgar/data/1317218/0001225208-12-000688.txt
1317406|Riley H Sanford|4|20120104|edgar/data/1317406/0001225208-12-000686.txt
1317498|Smith Melissa D|4|20120104|edgar/data/1317498/0001309108-12-000003.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001177.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001181.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001220.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001225.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001233.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001238.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001243.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001244.txt
1317630|ITC Holdings Corp.|4|20120104|edgar/data/1317630/0001209191-12-001247.txt
1317757|Farmer Joseph L|4|20120104|edgar/data/1317757/0001317757-12-000002.txt
1317772|Weiss Jason|4|20120104|edgar/data/1317772/0001179110-12-000234.txt
1317772|Weiss Jason|4|20120104|edgar/data/1317772/0001391390-12-000012.txt
1317779|Leight Nathan|4|20120104|edgar/data/1317779/0001179110-12-000231.txt
1317779|Leight Nathan|4|20120104|edgar/data/1317779/0001391390-12-000010.txt
1317879|Deutsch Peter|4|20120104|edgar/data/1317879/0001179110-12-000235.txt
1317976|Wong Eugene|4|20120104|edgar/data/1317976/0001127602-12-000769.txt
1318008|Zumiez Inc|8-K|20120104|edgar/data/1318008/0001102624-12-000002.txt
1318084|Core-Mark Holding Company, Inc.|8-K/A|20120104|edgar/data/1318084/0001318084-12-000002.txt
1318261|LUI CHI KEUNG|4|20120104|edgar/data/1318261/0001214659-12-000021.txt
1318281|Citigroup Funding Inc.|424B2|20120104|edgar/data/1318281/0000950103-12-000027.txt
1318281|Citigroup Funding Inc.|424B2|20120104|edgar/data/1318281/0000950103-12-000034.txt
1318281|Citigroup Funding Inc.|FWP|20120104|edgar/data/1318281/0000950103-12-000035.txt
1318338|Berger Jonathan W|4|20120104|edgar/data/1318338/0001391390-12-000002.txt
1318342|Investment Managers Series Trust|497J|20120104|edgar/data/1318342/0001144204-12-000358.txt
1318342|Investment Managers Series Trust|N-CSRS|20120104|edgar/data/1318342/0001398344-12-000014.txt
1318342|Investment Managers Series Trust|N-CSR|20120104|edgar/data/1318342/0001144204-12-000344.txt
1318605|TESLA MOTORS INC|4|20120104|edgar/data/1318605/0001494732-12-000002.txt
1318736|Harris Danny P|4|20120104|edgar/data/1318736/0001140361-12-000923.txt
1318822|Jepperson Thomas C|4|20120104|edgar/data/1318822/0001209191-12-001447.txt
1319004|Englert Jerry F|4|20120104|edgar/data/1319004/0001319255-12-000001.txt
1319327|Encore Bancshares Inc|3|20120104|edgar/data/1319327/0001181431-12-000730.txt
1319327|Encore Bancshares Inc|3|20120104|edgar/data/1319327/0001181431-12-000734.txt
1319327|Encore Bancshares Inc|4|20120104|edgar/data/1319327/0001181431-12-000742.txt
1319327|Encore Bancshares Inc|4|20120104|edgar/data/1319327/0001181431-12-000754.txt
1319601|Williams James E|4|20120104|edgar/data/1319601/0001179110-12-000270.txt
1319608|Owens Mercy P|4|20120104|edgar/data/1319608/0001179110-12-000269.txt
1319731|Jennings Michael|4|20120104|edgar/data/1319731/0001209191-12-001707.txt
1319866|Abbott Gary R|4|20120104|edgar/data/1319866/0001246360-12-000021.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000652.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000653.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000654.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000655.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000656.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000657.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000658.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000659.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000660.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000661.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000662.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000663.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000664.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000665.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000666.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000667.txt
1319947|DSW Inc.|4|20120104|edgar/data/1319947/0001225208-12-000668.txt
1320087|Andrews Paul D|4|20120104|edgar/data/1320087/0001470459-12-000007.txt
1320122|Rosenberg Martin|4|20120104|edgar/data/1320122/0001127602-12-000595.txt
1320365|Segil Larraine D|4|20120104|edgar/data/1320365/0001127602-12-000513.txt
1320375|BlackRock Global Opportunities Equity Trust|4|20120104|edgar/data/1320375/0001209191-12-001138.txt
1320487|Levitt Lawrence L|4|20120104|edgar/data/1320487/0001019687-12-000027.txt
1320615|Mercer Funds|497J|20120104|edgar/data/1320615/0001193125-12-002012.txt
1320666|Stevens David W|4|20120104|edgar/data/1320666/0001181431-12-000872.txt
1320669|Providence Equity Partners IV, L.L.C.|4|20120104|edgar/data/1320669/0001140361-12-000869.txt
1320670|Providence Equity GP IV L.P.|4|20120104|edgar/data/1320670/0001140361-12-000869.txt
1320760|Fortress International Group, Inc.|3|20120104|edgar/data/1320760/0001144204-12-000320.txt
1320760|Fortress International Group, Inc.|4|20120104|edgar/data/1320760/0001144204-12-000498.txt
1320928|Ward Thomas J|4|20120104|edgar/data/1320928/0000091440-12-000016.txt
1321131|Siracusa Paul A|4|20120104|edgar/data/1321131/0001127602-12-000792.txt
1321313|Reich Daniel O|4|20120104|edgar/data/1321313/0001188112-12-000020.txt
1321384|Chandler Arthur E|4|20120104|edgar/data/1321384/0000792013-12-000002.txt
1321400|DePinto Joseph Michael|4|20120104|edgar/data/1321400/0001209191-12-001306.txt
1321553|Carlson Jan|4|20120104|edgar/data/1321553/0001225208-12-000376.txt
1321738|Hoose Harold F III|4|20120104|edgar/data/1321738/0001209191-12-001095.txt
1321828|Data Call Technologies|10-K/A|20120104|edgar/data/1321828/0001295345-12-000005.txt
1321828|Data Call Technologies|DEF 14C|20120104|edgar/data/1321828/0001295345-12-000002.txt
1322087|Abrahamson James A|4|20120104|edgar/data/1322087/0001209191-12-001112.txt
1322273|Ahearn Joseph M|4|20120104|edgar/data/1322273/0001209191-12-001121.txt
1323037|Waller Elmore|4|20120104|edgar/data/1323037/0001181431-12-001058.txt
1323134|Arduini Peter J|4|20120104|edgar/data/1323134/0001209191-12-001369.txt
1323294|FLYNN JOSEPH J|4|20120104|edgar/data/1323294/0001140361-12-000564.txt
1323297|ANTHONY PAUL THOMAS|4|20120104|edgar/data/1323297/0001140361-12-000571.txt
1323371|Tribbett Charles A|4|20120104|edgar/data/1323371/0000895813-12-000010.txt
1323468|GLOBAL PARTNERS LP|4/A|20120104|edgar/data/1323468/0001339396-12-000002.txt
1323468|GLOBAL PARTNERS LP|4|20120104|edgar/data/1323468/0001339396-12-000004.txt
1323718|Sullivan Timothy E|4|20120104|edgar/data/1323718/0000750556-12-000003.txt
1323719|Tiffany Blain|4|20120104|edgar/data/1323719/0001140361-12-000447.txt
1323982|Phillips Donald James II|4|20120104|edgar/data/1323982/0001289419-12-000006.txt
1324132|Kent Ahmet Muhtar|4|20120104|edgar/data/1324132/0001127602-12-000688.txt
1324424|Expedia, Inc.|4|20120104|edgar/data/1324424/0001225208-12-000566.txt
1324453|BAILY MARTIN N|4|20120104|edgar/data/1324453/0001225208-12-000521.txt
1324518|Williams Partners L.P.|3|20120104|edgar/data/1324518/0001209191-12-001272.txt
1324634|Sisson Jeffrey D|4|20120104|edgar/data/1324634/0001316360-12-000001.txt
1324863|Thompson Tommy G|4|20120104|edgar/data/1324863/0001140361-12-001024.txt
1324863|Thompson Tommy G|4|20120104|edgar/data/1324863/0001225208-12-000645.txt
1325277|Shanahan Lauri M|4|20120104|edgar/data/1325277/0001179110-12-000304.txt
1325578|Forthuber Stephen M|4|20120104|edgar/data/1325578/0001019687-12-000022.txt
1325814|Federal Home Loan Bank of Des Moines|8-K|20120104|edgar/data/1325814/0001325814-12-000002.txt
1325908|Fralinger Albert A Jr|4|20120104|edgar/data/1325908/0001140361-12-000962.txt
1325910|Geletka Edward J|4|20120104|edgar/data/1325910/0001140361-12-000964.txt
1325914|Dapp Richard W|4|20120104|edgar/data/1325914/0001140361-12-000929.txt
1325915|Stella L Joseph III|4|20120104|edgar/data/1325915/0001140361-12-000977.txt
1325926|Fitzpatrick John|4|20120104|edgar/data/1325926/0001140361-12-000958.txt
1326003|BlackRock Kelso Capital CORP|4|20120104|edgar/data/1326003/0001365234-12-000001.txt
1326105|PHILLIPS JONATHAN R|4|20120104|edgar/data/1326105/0001209191-12-000956.txt
1326160|Duke Energy CORP|4|20120104|edgar/data/1326160/0001127602-12-000617.txt
1326160|Duke Energy CORP|4|20120104|edgar/data/1326160/0001127602-12-000619.txt
1326160|Duke Energy CORP|4|20120104|edgar/data/1326160/0001127602-12-000622.txt
1326160|Duke Energy CORP|4|20120104|edgar/data/1326160/0001127602-12-000625.txt
1326160|Duke Energy CORP|4|20120104|edgar/data/1326160/0001127602-12-000627.txt
1326160|Duke Energy CORP|4|20120104|edgar/data/1326160/0001127602-12-000629.txt
1326160|Duke Energy CORP|4|20120104|edgar/data/1326160/0001127602-12-000632.txt
1326190|PHARMATHENE, INC|4|20120104|edgar/data/1326190/0001144204-12-000512.txt
1326192|Graves Adrienne L|4|20120104|edgar/data/1326192/0001437749-12-000090.txt
1326205|India Globalization Capital, Inc.|4|20120104|edgar/data/1326205/0001185185-12-000013.txt
1326361|Sharkey Andrew G III|4|20120104|edgar/data/1326361/0001235110-12-000013.txt
1326544|WINTERGREEN FUND, INC.|497K|20120104|edgar/data/1326544/0001193125-12-002232.txt
1326544|WINTERGREEN FUND, INC.|497|20120104|edgar/data/1326544/0001193125-12-002225.txt
1326646|Facemyer Gregory J|4|20120104|edgar/data/1326646/0001140361-12-000935.txt
1326771|Federal Home Loan Bank of Cincinnati|8-K|20120104|edgar/data/1326771/0001299933-12-000012.txt
1327431|Thomas-Graham Pamela|4|20120104|edgar/data/1327431/0001225208-12-000563.txt
1327743|Gade Michael J|4|20120104|edgar/data/1327743/0001225208-12-000221.txt
1327758|Pacheco Maximo|4|20120104|edgar/data/1327758/0001127602-12-000888.txt
1327759|Kadien Thomas G|4|20120104|edgar/data/1327759/0001127602-12-000891.txt
1327770|Lynds Gregory S|4|20120104|edgar/data/1327770/0001181431-12-001103.txt
1327883|Riddle L Glynn Jr|4|20120104|edgar/data/1327883/0001209191-12-001416.txt
1327897|Mendelson Daniel Newman|4|20120104|edgar/data/1327897/0001054833-12-000004.txt
1327923|Ealy Carleton C|4|20120104|edgar/data/1327923/0001127602-12-000889.txt
1328171|Renfrow Paul L|4|20120104|edgar/data/1328171/0001140361-12-000959.txt
1328376|Longoria Janiece M|4|20120104|edgar/data/1328376/0001209191-12-001424.txt
1328855|Shoaf Thomas R|4|20120104|edgar/data/1328855/0001181431-12-000949.txt
1328855|Shoaf Thomas R|4|20120104|edgar/data/1328855/0001181431-12-000953.txt
1329388|FIRST TRUST STRATEGIC HIGH INCOME FUND II|N-CSR|20120104|edgar/data/1329388/0001445546-12-000029.txt
1329833|GARRETT THOMAS L|4|20120104|edgar/data/1329833/0001140361-12-000443.txt
1329954|John Hancock Funds III|485BPOS|20120104|edgar/data/1329954/0000950123-12-000132.txt
1329954|John Hancock Funds III|485BPOS|20120104|edgar/data/1329954/0000950123-12-000132.txt
1329958|Gersh Lisa|4|20120104|edgar/data/1329958/0000046080-12-000006.txt
1330156|Donofrio John|4|20120104|edgar/data/1330156/0001209191-12-001457.txt
1330270|KUO JOHN W|4|20120104|edgar/data/1330270/0001127602-12-000801.txt
1330286|Lacher Joseph P|4|20120104|edgar/data/1330286/0001404409-12-000005.txt
1330444|Rashid Ali|4|20120104|edgar/data/1330444/0001181431-12-000998.txt
1330580|Carstanjen William C|4|20120104|edgar/data/1330580/0001225208-12-000490.txt
1330721|Avery Michael L|4|20120104|edgar/data/1330721/0001330721-12-000002.txt
1330833|Small Cap Value Fund, Inc.|40-17G|20120104|edgar/data/1330833/0001330833-12-000001.txt
1331092|BAJA MINING CORP.|6-K|20120104|edgar/data/1331092/0001176256-12-000004.txt
1331220|Friedlander Carolee|4|20120104|edgar/data/1331220/0001225208-12-000655.txt
1331252|Ferree Deborah L|4|20120104|edgar/data/1331252/0001225208-12-000654.txt
1331254|PROBST DOUGLAS J|4|20120104|edgar/data/1331254/0001225208-12-000663.txt
1331305|UNGLESS DEREK|4|20120104|edgar/data/1331305/0001225208-12-000668.txt
1331307|Owen John B|4|20120104|edgar/data/1331307/0001225208-12-000511.txt
1331595|CARR ROBERT O|4|20120104|edgar/data/1331595/0001181431-12-000876.txt
1331793|Herzog David L|4|20120104|edgar/data/1331793/0001225208-12-000538.txt
1331843|Sullivan Mark|4|20120104|edgar/data/1331843/0001179110-12-000210.txt
1331843|Sullivan Mark|4|20120104|edgar/data/1331843/0001179110-12-000224.txt
1331875|Fidelity National Financial, Inc.|4|20120104|edgar/data/1331875/0001127602-12-000444.txt
1331971|John Hancock Funds II|485BPOS|20120104|edgar/data/1331971/0000950123-12-000137.txt
1331971|John Hancock Funds II|485BPOS|20120104|edgar/data/1331971/0000950123-12-000137.txt
1332015|Karnes Jeffrey|4|20120104|edgar/data/1332015/0001140361-12-000484.txt
1332086|Hensley Robert Z|4|20120104|edgar/data/1332086/0001209191-12-001398.txt
1332215|Dean Lloyd H|4|20120104|edgar/data/1332215/0001127602-12-000463.txt
1332215|Dean Lloyd H|4|20120104|edgar/data/1332215/0001140361-12-001019.txt
1332349|Brookdale Senior Living Inc.|4|20120104|edgar/data/1332349/0001140361-12-000867.txt
1332639|Seaspan CORP|6-K|20120104|edgar/data/1332639/0001193125-12-002170.txt
1332639|Seaspan CORP|SC TO-I/A|20120104|edgar/data/1332639/0001193125-12-002180.txt
1333015|Eldridge Barry J|4|20120104|edgar/data/1333015/0001209191-12-001662.txt
1333170|NxStage Medical, Inc.|4|20120104|edgar/data/1333170/0001209191-12-001736.txt
1333170|NxStage Medical, Inc.|4|20120104|edgar/data/1333170/0001209191-12-001737.txt
1333170|NxStage Medical, Inc.|4|20120104|edgar/data/1333170/0001209191-12-001738.txt
1333170|NxStage Medical, Inc.|4|20120104|edgar/data/1333170/0001209191-12-001739.txt
1333170|NxStage Medical, Inc.|4|20120104|edgar/data/1333170/0001209191-12-001740.txt
1333170|NxStage Medical, Inc.|4|20120104|edgar/data/1333170/0001209191-12-001741.txt
1333301|Whelan William F|4|20120104|edgar/data/1333301/0001140361-12-000981.txt
1333455|Norvik Harald J|4|20120104|edgar/data/1333455/0001181431-12-000707.txt
1333493|eHealth, Inc.|4|20120104|edgar/data/1333493/0001333493-12-000001.txt
1333513|DealerTrack Holdings, Inc.|4|20120104|edgar/data/1333513/0001144204-12-000510.txt
1333513|DealerTrack Holdings, Inc.|4|20120104|edgar/data/1333513/0001144204-12-000521.txt
1333513|DealerTrack Holdings, Inc.|4|20120104|edgar/data/1333513/0001144204-12-000522.txt
1333513|DealerTrack Holdings, Inc.|4|20120104|edgar/data/1333513/0001144204-12-000524.txt
1333513|DealerTrack Holdings, Inc.|4|20120104|edgar/data/1333513/0001144204-12-000525.txt
1333527|McCormick Michael W|4|20120104|edgar/data/1333527/0001351952-12-000002.txt
1333566|Garrett Michael W O|4|20120104|edgar/data/1333566/0000046080-12-000005.txt
1333614|RAZOR RESOURCES INC|10-Q/A|20120104|edgar/data/1333614/0001372167-12-000006.txt
1333765|McGuire Michael J|4|20120104|edgar/data/1333765/0001209191-12-000948.txt
1333857|BlackRock Kelso Capital Advisors LLC|4|20120104|edgar/data/1333857/0001365234-12-000001.txt
1333872|Gauvin Guy|4|20120104|edgar/data/1333872/0001181431-12-001138.txt
1333899|Crissman John D|4|20120104|edgar/data/1333899/0001078782-12-000009.txt
1334228|Kelly Geoffrey J|4|20120104|edgar/data/1334228/0001127602-12-000681.txt
1334283|Riggins Bruce A|4|20120104|edgar/data/1334283/0001181431-12-000622.txt
1334339|Burkey M Kathryn|4|20120104|edgar/data/1334339/0001014100-12-000004.txt
1334418|Ramirez Andres|4|20120104|edgar/data/1334418/0001181431-12-000988.txt
1334933|URANIUM ENERGY CORP|8-K|20120104|edgar/data/1334933/0001183740-12-000007.txt
1334944|McDermott William R|4|20120104|edgar/data/1334944/0001334944-12-000001.txt
1335027|Geraci Michael|4|20120104|edgar/data/1335027/0000897101-12-000021.txt
1335028|Gonsior Dennis|4|20120104|edgar/data/1335028/0000897101-12-000023.txt
1335062|Robbins Richard E|4|20120104|edgar/data/1335062/0001289419-12-000008.txt
1335063|Esposito-Mayer Sharon|4|20120104|edgar/data/1335063/0001335063-12-000002.txt
1335181|Hibberd Roy W|4|20120104|edgar/data/1335181/0001209191-12-001109.txt
1335360|Ammerman Douglas K|4|20120104|edgar/data/1335360/0001127602-12-000444.txt
1335398|Tierney Michael P|4|20120104|edgar/data/1335398/0001181431-12-001143.txt
1335591|Ruckelshaus William J|4|20120104|edgar/data/1335591/0001181431-12-001114.txt
1335759|Williams William H|4|20120104|edgar/data/1335759/0001209191-12-001298.txt
