rick	935419
nvgs	1581804
drrx	1082038
cepu	1717161
mui	1232860
yorw	108985
poww	1015383
impx	1820191
glog	1534126
flxn	1419600
kndi	1316517
cmo	766701
rex	744187
oxfd	1586049
htbk	1053352
invu	862651
gnus	1355848
arlo	1736946
bw	1630805
xene	1582313
bbsi	902791
dfp	1559991
labp	1785345
mirm	1759425
sprq	1821850
aldx	1341235
ihc	701869
diax	1608742
oyst	1720725
motv	1827821
eft	1288992
ryam	1597672
ppr	826020
gbl	1060349
bxg	778946
mtw	61986
knop	1564180
pros	1634038
clar	913277
crmd	1410098
sxc	1514705
co	1467808
eqd	1818221
mmu	886043
gts	1171662
jpi	1547994
uavs	8504
insw	1679049
onew	1772921
wldn	1370450
bme	1314966
lbc	1475348
sppi	831547
este	10254
frln	1810031
mtl	1302362
mdvl	1402479
hmlp	1603016
fixx	1661998
ocx	1642380
allt	1365767
gp	1584547
snrh	1823854
ctt	1341141
ssti	1351636
bysi	1677940
true	1327318
mfl	1045126
amyt	1783010
ircp	1128173
atro	8063
tlis	1584751
bkrp	1580095
soi	1697500
mua	901243
catc	711772
bfc	1746109
nexi	1538210
bcyc	1761612
spro	1701108
biio	1575420
sols	1519177
ntp	829365
svac	1794905
evn	1074540
yrd	1631761
jynt	1612630
hps	1215913
amal	1823608
vhi	59255
rcel	1762303
vktx	1607678
coe	1659494
qtnt	1596946
jaggf	1333849
jfr	1276533
pko	1412350
isee	1410939
urov	1740547
nltx	1404644
yin	1661125
iiac	1825042
omp	1652133
ctaq	1823634
igd	1285890
dxpe	1020710
tour	1597095
atlc	1464343
gsl	1430725
ctmx	1501989
hafc	1109242
ebf	33002
jhb	1647933
nqp	870780
crnx	1658247
ncv	1214935
pgc	1050743
tdw	98222
anik	898437
spne	1637761
lxfr	1096056
leo	818972
myn	882150
psac	1805521
mrns	1267813
rmt	912147
nhf	1356115
kala	1479419
hql	884121
ntst	1798100
msbi	1466026
urgn	1668243
fsrv	1785424
isd	1534880
itrn	1337117
crd-a	25475
twi	899751
avdl	1012477
bnft	1576169
aray	1138723
mcft	1638290
mgta	1690585
free	1753706
lizi	1783407
thw	1635977
cool	1829953
srac	1781162
gtxmq	1735707
dx	826675
bmrc	1403475
mca	888410
hear	1493761
tg	850429
selb	1453687
dmlp	1172358
dsu	1051003
crf	33934
itegy	1579597
cplg	1707178
npa	1780312
msgm	1821175
fsd	1494530
klr	1719489
ltrpa	1606745
hpi	1176199
snr	1610114
mov	72573
wsbf	1569994
vki	908993
blct	1791278
nat	1000177
ead	1210123
srlp	1525287
spfr	1825079
nisn	1603993
sbr	710752
mrac	1830180
fuse	1807846
nh	1566469
btnb	1831236
mqy	890196
abti	1442999
dnk	1785154
caf	1368493
arow	717538
siga	1010086
evi	65312
altu	1822366
inzy	1693011
acet	1720580
dpg	1515671
efr	1258623
gbab	1495825
rmgb	1820143
frsx	1691221
fusn	1805890
mbwm	1042729
orc	1518621
stk	1471420
tern	1831363
wve	1631574
vsec	102752
clii	1821159
idt	1005731
thbr	1769318
smts	1705259
alrs	903419
uec	1334933
cresy	1034957
btaq	1815526
ruprf	1010000
ppt	827773
alto	778164
dbtx	1656536
vrna	1657312
hci	1400810
dmyi	1824920
fsp	1031316
dlth	1649744
ezoo	1752372
trch	1431959
usx	923571
prof	1628808
nakd	1707919
newt	1587987
clfd	796505
plm	866028
advv	1698519
yac	1815302
litb	1523836
dba	1383082
higa	1823776
flng	1772253
pdac	1821317
sprb	1683553
oncr	1671818
rapt	1673772
djco	783412
asle	1754170
vntr	1705682
awp	1390195
uxin	1729173
senea	88948
etnb	1785173
amot	46129
opy	791963
nunz	886093
plby	1803914
rdhl	1553846
cnbka	812348
mlr	924822
qmco	709283
crge	1277250
twnd	1814215
rrgb	1171759
bivi	1580149
bfst	1624322
avro	1681087
acre	1529377
opt	1815620
pflt	1504619
dzsi	1101680
kbal	55772
stic	1819574
cste	1504379
dhil	909108
sva	1084201
fra	1259708
tnk	1419945
scpl	1760717
vih	1820302
mofg	1412665
ipi	1421461
flic	740663
ibcp	39311
fcbc	859070
ufi	100726
omn	1090061
acnd	1805651
oprt	1538716
ccap	1633336
laws	703604
pmo	900422
loop	1504678
bui	1528988
llnw	1391127
ctso	1175151
cap	1722438
aef	846676
deh	1812173
meip	1262104
pbyi	1401667
mesa	810332
faii	1815849
gray	1534133
alus	1781115
cio	1593222
glsi	1799788
hmtv	1567345
vpg	1487952
dgns	1827075
tirx	1782941
athx	1368148
ktf	839533
ta	1378453
orph	1764791
codx	1692415
sien	1551693
enpc	1816261
bdsi	1103021
cbah	1828723
bfz	1137391
cmcm	1597835
olp	712770
nrgx	1756908
leju	1596856
tpvg	1580345
cprx	1369568
ibio	1420720
jnce	1640455
lbti	1384135
hckt	1057379
hymc	1718405
min	826735
apei	1201792
hbt	775215
crai	1053706
gut	1080720
trc	96869
ois	1121484
apcx	1070050
cswc	17313
soac	1798562
fisi	862831
btu	1064728
fulc	1680581
vstm	1526119
uve	891166
sqz	1604477
lpi	1528129
stim	1227636
land	1495240
cpsi	1169445
raac	1824734
muj	1053988
vrs	1421182
nan	1074769
ftft	1066923
gnk	1326200
bxc	1301787
jfu	1619544
hysr	1481028
ndls	1275158
xpoa	1821742
frph	844059
kldo	1751299
mhn	1038186
hcar	1824846
wuyi	1687065
vyne	1566044
tufn	1757399
qh	1781193
piai	1819175
ztr	836412
wti	1288403
clpt	1285550
mbii	1441693
miy	890393
frgi	1534992
pkoh	76282
ccbg	726601
lsea	1721386
fngr	1602409
bwb	1341317
rgs	716643
tnxp	1430306
cnsl	1304421
stxs	1289340
rgp	1084765
nak	1164771
aenz	1572621
conn	1223389
ht	1063344
mcb	1476034
lctx	876343
peo	216851
axu	1364128
vmd	1729149
hmco	1829042
cdak	1659352
afb	1162027
crnt	1119769
ubx	1463361
otlk	1649989
apts	1481832
actg	934549
ccne	736772
mpaa	918251
fldm	1162194
hffg	1680873
glo	1350869
dgica	800457
vacq	1819994
nsco	1709682
edd	1388141
muds	1820727
opti	1557340
hesm	1789832
drio	1533998
xoma	791908
camp	730255
cdzi	727273
acbi	1461755
gbli	1494904
ibex	1720420
eto	1281926
puyi	1750264
htpa	1828817
asa	1230869
legh	1436208
icad	749660
hawel	46207
hpf	1189740
rtpz	1828105
pmx	1181506
hcmc	844856
crdf	1213037
pavm	1624326
irs	933267
tyme	1537917
iaca	1821018
grbx	1419275
hoft	1077688
csse	1679063
cue	1645460
pmm	844790
fmnb	709337
itmr	1613170
dcrb	1716583
ello	946394
beem	1398805
aeye	1362190
bsn	1815805
ins	320340
etb	1308927
gain	1321741
ncz	1227857
igic	1794338
sgu	1002590
ccac	1794621
bym	1181187
iea	1652362
bry	1705873
wsr	1175535
bkt	832327
avnw	1377789
kirk	1056285
fbio	1429260
clxt	1705843
cspr	1598674
fust	1636051
jri	1539337
bhb	743367
wtrh	1653247
sesn	1485003
plym	1515816
nev	1469392
nmtr	1551986
mcr	851170
mta	1722606
fbrx	1419041
dspg	915778
gmhly	1438848
gwrs	1434728
jpdyy	1615026
lsf	1650696
infu	1337013
apto	882361
ceix	1710366
pnnt	1383414
rtto	1646576
htbi	1538263
gss	903571
rbb	1499422
taco	1585583
vrca	1660334
mcbs	1747068
dsm	855887
pfl	1244183
asg	786035
tinv	1820144
gpl	1300050
ccrn	1141103
bsrr	1130144
mmt	809173
shmp	1465470
bned	1634117
rrbi	1071236
msb	65172
fc	886206
anip	1023024
borr	1715497
gnty	1058867
ttoo	1492674
jro	1289213
oia	835333
rfi	891290
ppta	1526243
ncmi	1377630
vrtv	1599489
fly	1407298
eols	1570562
wtba	1166928
arya	1808805
eex	1579214
spke	1606268
ucl	1775898
intz	736012
surf	1718108
hayn	858655
wnw	1787803
ontx	1130598
tei	909112
noa	1368519
ufpt	914156
sgc	95574
nodk	1681206
egle	1322439
bh	1726173
flmn	1703785
bbcp	1703956
ctac	1824577
clvr	1819615
rpla	1763731
fiii	1784168
ecc	1604174
pmf	1140392
abus	1447028
cpsr	1805087
ble	1176194
rbnc	1606440
autl	1730463
egan	1066194
aitx	1498148
ipha	1598599
vtgn	1411685
evfm	1618835
dske	1642453
mtrx	866273
ffa	1291334
silc	916793
nebc	1826018
tcda	1595585
acv	1636289
ooma	1327688
fof	1375340
eigr	1305253
cerc	1534120
sor	91847
cla	1816581
imux	1280776
indt	1037390
rmm	1771226
luna	1239819
artna	863110
hov	357294
eqbk	1227500
spfi	1163668
tgls	1534675
chn	845379
cbay	1042074
lptv	1643988
gik	1802749
mvbf	1277902
kinz	1820875
tmq	1543418
gfn	1342287
jgh	1615905
mogo	1602842
usas	1286973
gtyh	1682325
tffp	1733413
agle	1636282
aqms	1621832
men	844172
prtk	1178711
onct	1260990
lokb	1821769
apyx	719135
ftiv	1777835
hook	1760542
trvn	1429560
gte	1273441
erc	1227073
nbev	1579823
powl	80420
wsg	1771279
myj	884216
acev	1813658
biox	1769484
dssi	1761940
epwcf	1109504
ctk	1734262
atto	1606457
splp	1452857
cstr	1676479
inbt	1657803
plg	1095052
ebtc	1018399
mbi	814585
stxb	1499453
wilc	1030997
rm	1519401
rice	1823766
hyi	1497186
rvi	1735184
rlgt	1171155
agmh	1705402
fdus	1513363
onds	1646188
ngvc	1547459
fpi	1591670
kldi	1752474
ipldp	52485
livx	1491419
pcq	1140411
nxtc	1661059
eypt	1314102
cznc	810958
casi	895051
lndc	1005286
osbc	357173
ampe	1411906
mtac	1826667
hpx	1809353
nvec	724910
sfst	1090009
vlgea	103595
vtru	1805012
ptsi	798287
eot	1454741
tk	911971
sunw	1172631
svok	1828672
plpc	80035
fwaa	1837014
yell	716006
oacb	1820931
mark	1368365
redu	1712178
sona	1325670
lnd	1499849
asaq	1819510
resn	1579910
nwpx	1001385
fiv	1687081
trns	99302
gpm	1310709
nr	71829
txcb	1006840
prog	1580063
bgfv	1156388
blu	1259942
scvx	1794717
emf	809708
tisi	318833
imnm	1472012
dl	1438644
empw	1822928
srt	1031029
ivc	742112
inbk	1562463
natr	275053
amnb	741516
aspl	1819516
vreof	1771706
ngl	1504461
tast	809248
nmy	897424
sv	1822966
psf	1498612
ston	1753886
pds	1013605
when	943535
smbk	1038773
tlys	1524025
infi	1113148
oeg	1108967
smbc	916907
gf	858706
myc	882152
leu	1065059
viao	1769116
ksmt	1814824
crsa	1723648
mixt	1576914
cmpi	1651431
tlsa	1723069
jfin	1743102
acrdf	1762359
glad	1143513
catn	1632275
lmrk	1615346
rcs	916183
jagx	1585608
altg	1759824
fgna	1818502
cidm	1173204
soly	1548187
mvt	897269
orrcf	1390352
mqt	887394
aout	1808997
aone	1816613
reemf	1419806
cfac	1818644
poetf	1437424
tti	844965
glto	1800315
safly	1538028
fct	1282850
bgh	1521404
immr	1058811
mson	880432
gmbl	1451448
cia	24090
kio	1515940
vra	1495320
civb	944745
utmd	706698
itrm	1659323
care	1829576
vcvc	1821595
fei	1556336
ueps	1041514
iif	916618
ayro	1086745
supv	1517399
cntg	1757097
mcbc	1053584
ddlx	1643194
itic	720858
dbdr	1823144
eskyf	1010559
obsv	1685316
cvlg	928658
nca	818851
hchc	1006837
cem	1488775
clmt	1340122
sbg	1816708
cnlhn	23426
scor	1158172
kmf	1500096
dbo	1383058
wia	1254370
nsh	1816017
mec	1766368
arbg	1823826
edap	1041934
shsp	1506439
vpv	895528
nnbr	918541
rdvt	1720116
dbl	1525201
uk	1821424
kmda	1567529
sb	1434754
smsi	948708
fbnk	1511198
bvh	315858
tyg	1268533
atax	1059142
jvczy	1534648
oesx	1409375
cvgi	1290900
bkn	894242
id	1698113
vii	1826011
ncna	1709626
ccb	1437958
gau	1377757
emx	1285786
smmf	811808
fst	1815737
pfis	1056943
nbh	1178839
esca	33488
cto	23795
mue	1071899
hbcp	1436425
pke	76267
srga	1760173
duc	894239
cato	18255
chs	897429
nxp	883618
pck	1170300
ftf	1233087
cece	3197
grtx	1563577
gstx	1497649
ghl	1282977
hrtg	1598665
novn	1467154
tusk	1679268
whf	1552198
irmd	1325618
ags	1593548
mreo	1719714
tmst	1598428
hsaq	1814114
npv	897421
lcut	874396
evm	1177161
valu	717720
fnlc	765207
kor	1507964
quad	1481792
bctg	1819133
thtx	1512717
cveo	1590584
seovf	1491434
bgt	1287480
mnov	1226616
ubia	1500242
xers	1346302
nxq	885733
lmnr	1342423
pbfs	1769663
ruhn	1753268
bmtm	1568385
smti	714256
edn	1395213
mogu	1743971
nuo	878200
crhm	1461119
anh	1047884
cpsh	814676
hcaq	1833769
pcyo	276720
glre	1385613
mci	275694
phd	1305767
alpn	1626199
ezpw	876523
kxin	1713539
ormp	1176309
evc	1109116
mav	1258943
ssss	1509470
next	1612720
gnln	1743745
mhi	1223026
pgsvy	902053
pwfl	1774170
mfm	801961
fdbc	1098151
brt	14846
gfasy	1389207
agrx	1261249
ipa	1715925
amr	1704715
aaoi	1158114
spxx	1338561
mtnb	1582554
eq	1746466
caba	1759138
anpcy	1620678
tsi	809559
pht	1166258
lchd	1715433
kzr	1645666
gdo	1472341
aht	1232582
cogt	1622229
jhd	1666735
cas	1822309
oca	1827669
lrmr	1374690
bhr	1574085
lake	798081
eldn	1404281
uan	1425292
agtc	1273636
vinc	1796129
cslt	1433714
osmt	1739426
hrzn	1487428
jrs	1158289
raca	1811764
ptvca	9346
ybgj	895464
coms	1178727
latn	1766146
dmb	1565381
evgn	1574565
fins	1745059
dwin	1812360
odc	74046
cinr	1575051
gnpx	1595248
emkr	808326
exfo	1116284
capa	1816431
tmdi	840551
fve	1159281
mulg	1629665
eman	1046995
kvhi	1007587
rcky	895456
at	1419242
jof	859796
hbmd	1390162
vist	1762506
tmts	1822553
pcsb	1691337
ocn	873860
mtt	1454021
sar	1377936
xyf	1725033
gshn	1639327
htzgq	1657853
cgro	1799611
mgu	1326390
pypd	1611842
sj	1753673
fmao	792966
uryl	1652842
gsv	1321847
kuke	1809158
lci	57725
airg	1272842
renn	1509223
vhaq	1823857
nuw	1450445
hzn	1637655
gldg	1538847
bfi	1723580
enlv	1596812
nath	69733
logc	1664106
aveo	1325879
vtn	883265
lyts	763532
imv	1734768
aku	1776197
ftsi	1529463
dsx	1318885
bgr	1306550
fsbw	1530249
nlst	1282631
brg	1442626
rwbyf	1744345
mbio	1680048
evf	1070732
vygr	1640266
ajx	1614806
rcar	1016708
tmrc	1445942
saii	1816048
nl	72162
vnrx	93314
iti	350868
pays	1496443
flxs	37472
aptx	1674365
gpja	41091
sgoc	1412095
dhy	1061353
lgi	1278211
bkcc	1326003
sbt	1680379
idn	1040896
blsa	1823200
uihc	1401521
ocsi	1577791
ctic	891293
brbs	842717
thm	1134115
liqt	1307579
wrn	1364125
sbbp	1634432
scpe	1764301
fen	1284940
mg	1436126
hbb	1709164
dakt	915779
krus	1772177
inmb	1711754
mict	854800
nbse	1173281
ckpt	1651407
gnss	924383
adma	1368514
roch	1796303
nymx	1018735
gmlp	1415916
petx	1509190
sic	1723866
fsii	1822711
ayla	1797336
hyre	1713832
stg	1723935
nhs	1487610
thca	1773087
ds	1175483
tlc	1722890
watt	1575793
fkwl	722572
nept	1401395
seel	1017491
inlb	1500123
suns	1508171
mlss	855683
etx	1563696
axla	1633070
cnf	1733868
neti	1587264
lhc	1824153
mkd	1758736
actx	1096950
acnb	715579
mrmd	1522767
qli	1779578
tbnk	1447051
ggt	921671
aspu	1487198
pvbc	1778784
mmnff	1776932
htoo	1819794
acrx	1427925
izea	1495231
dfns	1777946
flc	1245648
fcbp	1716697
tela	1561921
evg	1287498
chma	1339469
plx	1006281
mtcr	1634379
emo	1517518
igi	1462586
cnty	911147
fxe	1328598
pzc	1181504
zest	1437491
pmvc	1807765
glg	1556266
tara	1359931
crbp	1595097
ffmgf	1641229
jce	1385763
prqr	1612940
dsac	1823466
leaf	1365038
jco	1686142
gpp	1635650
bblg	1419554
imra	1672619
ship	1448397
vbf	5094
slno	1484565
anvs	1477845
fund	825202
eod	1386067
aft	1502573
ciso	1777319
ehi	1228509
scm	1551901
mdca	876883
pfbi	887919
gwgh	1522690
insi	30125
tsbk	1046050
slgl	1684693
ycbd	1644903
mist	1408443
mhd	1034665
nbn	811831
mlp	63330
tvac	1820566
urg	1375205
thcbu	1760689
ccnc	1641398
gpx	70415
mdna	1807983
nrim	1163370
bset	10329
tgan	1715768
cvcy	1127371
tgrf	1551286
bcbp	1228454
oiim	1095348
alco	3545
dhf	1057861
xgn	1274737
nml	1562051
sqns	1383395
gwac	1819989
mhld	1412100
pkbk	1315399
nmci	1707210
scd	1270131
emp	66901
spi	1210618
nxr	888411
ivh	1568292
gix	1770141
twn	804123
cnce	1367920
czfs	739421
lcnb	1074902
krkr	1779476
enx	1177162
nrp	1171486
bsl	1486298
smed	898770
oncs	1444307
ihit	1682811
aih	1757143
strt	933034
grx	1391437
arec	1590715
kf	748691
efl	1701167
lmpx	1731727
clsd	1539029
sncr	1131554
ueec	1096938
eton	1710340
pim	830622
pstl	1759774
metc	1687187
optn	1494650
pfhd	1630856
cbnk	1419536
culp	723603
psti	1158780
enj	71508
abeo	318306
fvcb	1675644
ide	1417802
hurc	315374
fll	891482
fenc	1211583
wrap	1702924
nksh	796534
lazy	1721741
gnft	1757064
goro	1160791
pcb	1423869
aif	1526697
inb	1395057
byrn	1354866
eht	1665817
glq	1316463
fdeu	1646109
mpb	879635
nsl	1093428
gsmg	1738758
cala	1496671
ktyb	1000232
isr	728387
orrf	826154
inve	1036044
seco	1633441
atos	1488039
xcur	1698530
rnet	1162112
hqda	1304730
kshb	1604627
amrk	1591588
bwg	1504545
jtd	1397173
wism	1756640
belfa	729580
atlo	1132651
cih	1749797
genc	64472
uti	1261654
gcbc	1070524
hyb	825345
htbx	1476963
crecf	1478035
unty	920427
hqi	1140102
ltrn	1763950
clsn	749647
wlfc	1018164
sjt	319655
pbt	319654
wwr	839470
hofv	1708176
bgio	1691433
caas	1157762
apt	884269
samg	1549966
nro	1261166
opp	1678130
pfd	868578
ymtx	1445283
xspa	1410428
frbk	834285
trx	1173643
vtvt	1641489
wneb	1157647
spok	1289945
hrow	1360214
zkin	1687451
zeus	917470
istr	1602658
dbb	1383084
th	1712189
nmm	1415921
cofs	803164
pbts	1754323
cmls	1058623
cxxif	831609
ecf	793040
cwco	928340
strs	885508
cmcl	766011
aunff	1507713
fif	1513789
inse	1615063
mxf	65433
cybe	768411
kulr	1662684
pcom	1204413
mrcc	1512931
nwfl	1013272
ptn	911216
kmph	1434647
oxsq	1259429
iin	88790
gne	1528356
rrd	29669
sd	1349436
gaia	1089872
acp	1503290
tschy	1614483
kin	1561743
usio	1088034
tsq	1499832
mdwt	355379
seav	1763660
tci	733590
rnwk	1046327
rbtk	1594204
eryp	1624422
omeg	1832010
brpm	1839360
hlxa	1821586
myf	882153
mpa	891038
dla	1101396
bny	1137390
wmc	1465885
gtii	356590
lode	1120970
krmd	704440
flac	1828326
fgovf	1064052
ovid	1636651
cdr	761648
nen	746514
admp	887247
je	1538789
asmb	1426800
scph	1604950
bwfg	1505732
drtt	1340476
fstr	352825
dgl	1383055
rgco	1069533
niq	1564584
cbio	1124105
ggm	1551949
ft	833040
lomlf	1509397
ictsf	1010134
immp	1506184
itrg	1722387
ntrb	1676047
jhs	759866
eoss	1651958
teaf	1704299
msd	904112
asrt	1808665
gsit	1126741
cplp	1392326
phge	1739174
dmac	1401040
tsoi	1419051
pxlw	1040161
fxy	1353613
amtx	738214
aleaf	1754664
fbiz	1521951
orn	1402829
sgam	1820201
mlac	1807594
rdi	716634
pola	1622345
cbh	1701809
ftk	928054
fccy	1141807
slct	1263762
fury	1514597
aqst	1398733
enob	1527728
glyc	1253689
gleo	1784851
zvo	1305323
nsrcf	1302084
extn	1635881
rei	1384195
swkh	1089907
dmf	839122
ccm	1472072
prgx	1007330
cmct	908311
batl	1282648
vvpr	1681348
jdd	1255821
cix	1049606
mhh	1437226
tnp	1166663
ewlu	1517498
iii	1371489
pdlb	1703489
visl	1565228
siox	1636050
weys	106532
wkey	1738699
essc	1760683
egy	894627
bpts	1768946
nc	789933
tdac	1673481
bgx	1504234
naz	892992
atxg	1650101
idty	1534154
osg	75208
esq	1531031
alsk	1089511
atbpf	1583682
chuc	1134765
sund	1171838
lyra	1327273
pico	830122
boch	702513
trec	7039
boxl	1624512
tcfc	855874
bcml	1730984
tipt	1393726
chmg	763563
hbio	1123494
pei	77281
sifi	1500213
atao	1570937
mitt	1514281
snfca	318673
avgr	1506928
lmnl	1351172
cik	810766
glop	1598655
mcmj	1785592
shbi	1035092
celc	1603454
hlan	844959
crvs	1626971
inf	1522807
sybx	1527599
idra	861838
pmbc	1109546
nmrd	1602078
esxb	1323648
bfra	1712641
flux	1083743
sup	95552
eyen	1682639
essa	1382230
mfin	1000209
abgi	1833764
rmbi	1767837
bcv	9521
agfy	1800637
mus	1058234
gtll	932021
wbqnl	1785494
niobf	1512228
znog	1131312
fcap	1070296
nnax	1132509
xin	1398453
tedu	1592560
yayo	1691077
wea	1163792
aacg	1420529
levl	1412707
baos	1811216
muh	1038190
ctxr	1506251
asps	1462418
ytra	1516899
smtx	1108320
mhf	830487
bta	1343793
grnq	1597846
laix	1742056
stks	1399520
bbk	1167467
cee	860489
ddmx	1828957
srev	1310114
fnwb	1556727
chmi	1571776
orgs	1460602
fgbi	1408534
ela	701719
lptx	1509745
jpt	1679033
dyai	1213809
aei	1750106
amst	1807166
gnca	1457612
ctvz	794929
pwod	716605
fmn	1199004
dbp	1383057
fuaiy	1132571
riv	1501072
bcli	1137883
aprn	1701114
piivx	1557265
iga	1332943
qumu	892482
frtg	1602813
pfo	882071
rocc	1824403
elvt	1651094
aezs	1113423
mrln	1260968
ljpc	920465
adms	1328143
cvly	806279
azyo	1708527
cffi	913341
hie	1519505
pgtk	1553404
dmo	1478102
tzoo	1133311
lov	1705338
expr	1483510
mrzm	1413754
cwgl	1562151
tren	1740797
stal	1614556
isba	842517
evbn	842518
sieb	65596
ltrx	1114925
xtnt	1453593
basi	720154
inod	903651
hglb	1622148
scyx	1178253
eml	31107
vero	1409269
cfrx	1478069
pirs	1583648
ped	1141197
asur	884144
bmtx	1725872
ivac	1001902
ifrx	1708688
linc	1286613
iqst	1527702
eng	933738
csbr	771856
gceh	748790
avct	1704760
ghm	716314
adad	1593204
algr	1720025
jhi	759828
sfe	86115
evax	1828253
cxe	845606
lpcn	1535955
stnd	1492915
srra	1290149
dhx	1393883
zdge	1667313
bwac	1821146
gen	1351051
mntx	1302028
biol	811240
very	1575434
pfsw	1095315
blrx	1498403
usws	1670349
refr	793524
enz	316253
nba	1823882
ihd	1496292
mrbk	1750735
mcn	1289868
apvo	1671584
ger	1612875
elox	1035354
lngb	1602706
arl	1102238
uamy	101538
jyac	1824119
arav	1513818
earn	1560672
brez	1817640
cytr	799698
stcb	1539850
asys	720500
bsgm	1530766
zsan	1587221
acst	1444192
bene	1828735
hil	1287808
mrge	1623360
xfor	1501697
lwlg	1325964
dpw	896493
vmm	895658
gdrzf	1072725
fncb	1035976
bsvn	1746129
aytu	1385818
dnif	1059213
nny	818850
lqda	1819576
nerv	1598646
qk	1769256
wei	1734902
pbpb	1195734
ptk	1797099
rdcm	1016838
ntic	875582
myfw	1327607
rgt	1514490
pcti	1057083
feng	1509646
kern	1755953
inuv	829323
mnp	894351
geos	1001115
ntg	1490286
mgf	811922
kwac	1823086
ap	6176
fsfg	1435508
pai	75398
fcuv	1590418
edf	1501103
usdp	1610682
alrn	1420565
rmti	1041024
tcon	1394319
otic	1493566
cgo	1285650
opbk	1722010
zyne	1621443
seed	1321851
scps	1772028
heq	1496749
mbcn	836147
sino	1422892
bfin	1303942
aktx	1541157
wpg	1594686
pw	1532619
bgsf	1474903
bwen	1120370
asc	1577437
vel	1692376
oncy	1129928
ptmn	1372807
ebmt	1478454
jroof	1602380
petz	1684425
brid	14177
aubn	750574
bbf	1137392
whg	1165002
alya	1734520
ctgl	1498067
acbm	1622996
icbk	1470205
gtt	1315255
nwin	919864
fvam	1823465
psix	1137091
eucr	1822929
metx	1796514
panl	1606909
ipix	1355250
asm	316888
mdwd	1593984
atcx	1751143
mbrx	1659617
asln	1722926
jta	1265708
capr	1133869
fnrn	1114927
jsd	1509253
apm	1734005
apre	1781983
pine	1786117
mven	894871
uone	1041657
cdjm	1024095
tuem	878726
sbfg	767405
agd	1362481
oss	1394056
otra	1821318
xair	1641631
phun	1665300
cycn	1755237
aerg	879911
ogen	1174940
cban	711669
epgg	1501862
agfs	1592016
aumn	1011509
mfnc	36506
sbev	1553788
vgi	1528811
ctr	1547341
rmi	1746967
vs	1701963
rpmt	1437283
educ	31667
dlhc	785557
chra	1730346
snd	1529628
prph	868278
acr	1332551
pebk	1093672
vivk	1450704
mchx	1224133
mmac	1003201
gdp	943861
ngs	1084991
nmt	897419
mtbc	1582982
ntz	900391
aaic	1209028
nkg	1177219
iec	49728
clpr	1649096
mnsb	1693577
kblb	1413119
galt	1133416
rvsb	1041368
pcyg	50471
ung	1376227
gtec	1735041
banx	1578987
mpvdf	1004530
lumo	1126234
inpx	1529113
lee	58361
fcco	932781
jax	1617227
pcm	908187
fonr	355019
tmrr	1685237
xflt	1703079
nim	890119
cydvf	1394039
sbi	882300
fam	1302624
ksm	846596
lfvn	849146
gig	1836981
plbc	1168455
fkys	737875
hwbk	893847
baf	1181026
ovly	1431567
sppp	1539190
ovbc	894671
optt	1378140
verb	1566610
jeq	866095
ofed	1501078
mlllf	1714562
anix	715446
calb	1752036
ggz	1585855
clir	1434524
mpv	831655
rbycf	1057791
usak	883945
phas	1169245
rmrm	1452477
mn	1524223
mrkr	1094038
ffnw	1401564
lgvn	1721484
iaf	779336
rtsl	1575659
evoa	728447
nyc	1595527
pme	1517130
gaxy	1127993
czwi	1367859
spe	897802
stcn	914712
fpl	1589420
cfbk	1070680
ocup	1228627
ubfo	1137547
dpls	866439
ptrs	832090
pyyx	939930
gdl	1378701
pni	1170311
adoc	1824884
cmu	809844
lsaq	1819113
func	763907
mlvf	1550603
sls	1390478
uexcf	1289028
chfw	1824893
clps	1724542
clgn	1631487
budz	1393772
sanw	1477246
nbac	1780262
hnw	1388126
lark	1141688
pcsa	1533743
cocp	1412486
apen	1251769
dcth	872912
lsyn	1667489
unb	706863
mdxl	1601280
gcv	845611
farm	34563
pdsb	1472091
mft	891188
prov	1010470
mram	1438423
armp	921114
bbxia	1814974
ntwn	1353538
hlix	1611277
dffn	1053691
fcrd	1464963
swz	813623
tccr	1108645
eff	1573698
adxs	1100397
rrts	1440024
gass	1328919
lmb	1606163
gvxxf	1490596
nvcn	1399708
grin	1725293
lybc	816332
ygmz	1782037
ae	2178
qnbc	750558
bsbk	1787414
fraf	723646
klxe	1738827
cfms	1305773
vjet	1582581
epm	1006655
lxu	60714
grow	754811
nspr	1433607
unql	1281845
erh	1279014
xela	1620179
ades	1515156
nukk	1592782
sal	1060219
sfun	1294404
ampy	1533924
cyad	1637890
twin	100378
jmp	1302350
mags	896494
nrbo	1638287
issc	836690
reph	1588972
cemi	1092662
sga	886136
cqcq	1569083
pgp	1318025
nobh	72205
kbnt	1729750
lpth	889971
elys	1080319
dex	1396167
chaq	1799850
nm	1333172
emyb	1449794
tops	1296484
cdtx	1610618
tfecy	1630511
pflc	1093728
avbh	1443575
akom	1590496
shwz	1622879
vcnx	1205922
hgbl	849145
avco	1630212
hbp	1093082
rgls	1505512
rwlk	1607962
dtea	1627606
soli	1750384
ltdh	93205
mito	1696396
modd	1074871
ghsi	1642375
aero	1316644
iae	1385632
enbp	1437479
ecor	1560258
cxdo	1075736
exn	1263011
acu	2098
atnm	1388320
hlyk	1680139
dss	771999
cpst	1009759
jls	1472215
koss	56701
cizn	1075706
trib	888721
jemd	1708261
gpic	918580
ctgo	1502377
gmgi	1437925
